name,databaseName,year,date,country,continent,subtype,accHA,segmentHA,accMP,segmentMP,accNA,segmentNA,accNP,segmentNP,accNS,segmentNS,accPA,segmentPA,accPB1,segmentPB1,accPB2,segmentPB2
>A/Tanzania/609/2014,>A/Tanzania/609/2014,2014,,Tanzania,Africa,H3N2,EPI_ISL_172788,HA_4_565820,EPI_ISL_172788,MP_7_565815,EPI_ISL_172788,NA_6_565819,EPI_ISL_172788,NP_5_565813,EPI_ISL_172788,NS_8_565814,EPI_ISL_172788,PA_3_565816,EPI_ISL_172788,PB1_2_565818,EPI_ISL_172788,PB2_1_565817
>A/Tanzania/613/2014,>A/Tanzania/613/2014,2014,,Tanzania,Africa,H3N2,EPI_ISL_175197,HA_4_575370,EPI_ISL_175197,MP_7_575365,EPI_ISL_175197,NA_6_575369,EPI_ISL_175197,NP_5_575363,EPI_ISL_175197,NS_8_575364,EPI_ISL_175197,PA_3_575366,EPI_ISL_175197,PB1_2_575368,EPI_ISL_175197,PB2_1_575367
>A/TASMANIA/1/2012,>A/TASMANIA/1/2012,2012,,Australia,Australia,H3N2,EPI_ISL_121690,HA_4_376886,EPI_ISL_121690,MP_7_376881,EPI_ISL_121690,NA_6_376885,EPI_ISL_121690,NP_5_376879,EPI_ISL_121690,NS_8_376880,EPI_ISL_121690,PA_3_376882,EPI_ISL_121690,PB1_2_376884,EPI_ISL_121690,PB2_1_376883
>A/TASMANIA/12/2012,>A/TASMANIA/12/2012,2012,,Australia,Australia,H3N2,EPI_ISL_128637,HA_4_394116,EPI_ISL_128637,MP_7_394111,EPI_ISL_128637,NA_6_394115,EPI_ISL_128637,NP_5_394109,EPI_ISL_128637,NS_8_394110,EPI_ISL_128637,PA_3_394112,EPI_ISL_128637,PB1_2_394114,EPI_ISL_128637,PB2_1_394113
>A/TASMANIA/26/2012,>A/TASMANIA/26/2012,2012,,Australia,Australia,H3N2,EPI_ISL_128641,HA_4_394138,EPI_ISL_128641,MP_7_394133,EPI_ISL_128641,NA_6_394137,EPI_ISL_128641,NP_5_394131,EPI_ISL_128641,NS_8_394132,EPI_ISL_128641,PA_3_394134,EPI_ISL_128641,PB1_2_394136,EPI_ISL_128641,PB2_1_394135
>A/Tennessee/01/2015,>A/Tennessee/01/2015,2015,,US,N.America,H3N2,EPI_ISL_173246,HA_4_567539,EPI_ISL_173246,MP_7_567534,EPI_ISL_173246,NA_6_567538,EPI_ISL_173246,NP_5_567532,EPI_ISL_173246,NS_8_567533,EPI_ISL_173246,PA_3_567535,EPI_ISL_173246,PB1_2_567537,EPI_ISL_173246,PB2_1_567536
>A/Tennessee/05/2015,>A/Tennessee/05/2015,2015,,US,N.America,H3N2,EPI_ISL_176572,HA_4_578889,EPI_ISL_176572,MP_7_578884,EPI_ISL_176572,NA_6_578888,EPI_ISL_176572,NP_5_578882,EPI_ISL_176572,NS_8_578883,EPI_ISL_176572,PA_3_578885,EPI_ISL_176572,PB1_2_578887,EPI_ISL_176572,PB2_1_578886
>A/Tennessee/06/2015,>A/Tennessee/06/2015,2015,,US,N.America,H3N2,EPI_ISL_176571,HA_4_578881,EPI_ISL_176571,MP_7_578876,EPI_ISL_176571,NA_6_578880,EPI_ISL_176571,NP_5_578875,EPI_ISL_176571,NS_8_624119,EPI_ISL_176571,PA_3_578877,EPI_ISL_176571,PB1_2_578879,EPI_ISL_176571,PB2_1_578878
>A/Tennessee/07/2015,>A/Tennessee/07/2015,2015,,US,N.America,H3N2,EPI_ISL_175157,HA_4_574902,EPI_ISL_175157,MP_7_574897,EPI_ISL_175157,NA_6_574901,EPI_ISL_175157,NP_5_574895,EPI_ISL_175157,NS_8_574896,EPI_ISL_175157,PA_3_574898,EPI_ISL_175157,PB1_2_574900,EPI_ISL_175157,PB2_1_574899
>A/Tennessee/08/2015,>A/Tennessee/08/2015,2015,,US,N.America,H3N2,EPI_ISL_175158,HA_4_574910,EPI_ISL_175158,MP_7_574905,EPI_ISL_175158,NA_6_574909,EPI_ISL_175158,NP_5_574903,EPI_ISL_175158,NS_8_574904,EPI_ISL_175158,PA_3_574906,EPI_ISL_175158,PB1_2_574908,EPI_ISL_175158,PB2_1_574907
>A/Tennessee/09/2015,>A/Tennessee/09/2015,2015,,US,N.America,H3N2,EPI_ISL_175155,HA_4_574885,EPI_ISL_175155,MP_7_574880,EPI_ISL_175155,NA_6_574884,EPI_ISL_175155,NP_5_574878,EPI_ISL_175155,NS_8_574879,EPI_ISL_175155,PA_3_574881,EPI_ISL_175155,PB1_2_574883,EPI_ISL_175155,PB2_1_574882
>A/Tennessee/10/2015,>A/Tennessee/10/2015,2015,,US,N.America,H3N2,EPI_ISL_181077,HA_4_595034,EPI_ISL_181077,MP_7_595029,EPI_ISL_181077,NA_6_595033,EPI_ISL_181077,NP_5_595027,EPI_ISL_181077,NS_8_595028,EPI_ISL_181077,PA_3_595030,EPI_ISL_181077,PB1_2_595032,EPI_ISL_181077,PB2_1_595031
>A/Tennessee/11/2015,>A/Tennessee/11/2015,2015,,US,N.America,H3N2,EPI_ISL_176722,HA_4_579748,EPI_ISL_176722,MP_7_579745,EPI_ISL_176722,NA_6_579747,EPI_ISL_176722,NP_5_579743,EPI_ISL_176722,NS_8_579744,EPI_ISL_176722,PA_3_622387,EPI_ISL_176722,PB1_2_579746,EPI_ISL_176722,PB2_1_622388
>A/Tennessee/15/2014,>A/Tennessee/15/2014,2014,,US,N.America,H3N2,EPI_ISL_170721,HA_4_558453,EPI_ISL_170721,MP_7_558448,EPI_ISL_170721,NA_6_558452,EPI_ISL_170721,NP_5_558446,EPI_ISL_170721,NS_8_558447,EPI_ISL_170721,PA_3_558449,EPI_ISL_170721,PB1_2_558451,EPI_ISL_170721,PB2_1_558450
>A/Tennessee/16/2014,>A/Tennessee/16/2014,2014,,US,N.America,H3N2,EPI_ISL_170716,HA_4_558418,EPI_ISL_170716,MP_7_558413,EPI_ISL_170716,NA_6_558417,EPI_ISL_170716,NP_5_558411,EPI_ISL_170716,NS_8_558412,EPI_ISL_170716,PA_3_558414,EPI_ISL_170716,PB1_2_558416,EPI_ISL_170716,PB2_1_558415
>A/Tennessee/17/2014,>A/Tennessee/17/2014,2014,,US,N.America,H3N2,EPI_ISL_170718,HA_4_558434,EPI_ISL_170718,MP_7_558429,EPI_ISL_170718,NA_6_558433,EPI_ISL_170718,NP_5_558427,EPI_ISL_170718,NS_8_558428,EPI_ISL_170718,PA_3_558430,EPI_ISL_170718,PB1_2_558432,EPI_ISL_170718,PB2_1_558431
>A/Tennessee/18/2014,>A/Tennessee/18/2014,2014,,US,N.America,H3N2,EPI_ISL_170704,HA_4_558336,EPI_ISL_170704,MP_7_558334,EPI_ISL_170704,NA_6_558335,EPI_ISL_170704,NP_5_558332,EPI_ISL_170704,NS_8_558333,EPI_ISL_170704,PA_3_574980,EPI_ISL_170704,PB1_2_574982,EPI_ISL_170704,PB2_1_574981
>A/Tennessee/20/2014,>A/Tennessee/20/2014,2014,,US,N.America,H3N2,EPI_ISL_172550,HA_4_564414,EPI_ISL_172550,MP_7_564409,EPI_ISL_172550,NA_6_564413,EPI_ISL_172550,NP_5_564407,EPI_ISL_172550,NS_8_564408,EPI_ISL_172550,PA_3_564410,EPI_ISL_172550,PB1_2_564412,EPI_ISL_172550,PB2_1_564411
>A/Tennessee/23/2014,>A/Tennessee/23/2014,2014,,US,N.America,H3N2,EPI_ISL_172536,HA_4_564336,EPI_ISL_172536,MP_7_564333,EPI_ISL_172536,NA_6_564335,EPI_ISL_172536,NP_5_564331,EPI_ISL_172536,NS_8_564332,EPI_ISL_172536,PA_3_575005,EPI_ISL_172536,PB1_2_564334,EPI_ISL_172536,PB2_1_575006
>A/Tennessee/24/2014,>A/Tennessee/24/2014,2014,,US,N.America,H3N2,EPI_ISL_175184,HA_4_575264,EPI_ISL_175184,MP_7_575259,EPI_ISL_175184,NA_6_575263,EPI_ISL_175184,NP_5_575257,EPI_ISL_175184,NS_8_575258,EPI_ISL_175184,PA_3_575260,EPI_ISL_175184,PB1_2_575262,EPI_ISL_175184,PB2_1_575261
>A/Tennessee/25/2014,>A/Tennessee/25/2014,2014,,US,N.America,H3N2,EPI_ISL_177531,HA_4_584613,EPI_ISL_177531,MP_7_584608,EPI_ISL_177531,NA_6_584612,EPI_ISL_177531,NP_5_584606,EPI_ISL_177531,NS_8_584607,EPI_ISL_177531,PA_3_584609,EPI_ISL_177531,PB1_2_584611,EPI_ISL_177531,PB2_1_584610
>A/Tennessee/F2011/2011,>A/Tennessee/F2011/2011,2011,,US,N.America,H3N2,EPI_ISL_158622,HA_4_511992,EPI_ISL_158622,MP_7_511993,EPI_ISL_158622,NA_6_511994,EPI_ISL_158622,NP_5_511995,EPI_ISL_158622,NS_8_511996,EPI_ISL_158622,PA_3_511551,EPI_ISL_158622,PB1_2_511997,EPI_ISL_158622,PB2_1_511998
>A/Tennessee/F2018/2011,>A/Tennessee/F2018/2011,2011,,US,N.America,H3N2,EPI_ISL_158624,HA_4_511918,EPI_ISL_158624,MP_7_511919,EPI_ISL_158624,NA_6_511920,EPI_ISL_158624,NP_5_511921,EPI_ISL_158624,NS_8_511922,EPI_ISL_158624,PA_3_511553,EPI_ISL_158624,PB1_2_511923,EPI_ISL_158624,PB2_1_511924
>A/Tennessee/F2019/2011,>A/Tennessee/F2019/2011,2011,,US,N.America,H3N2,EPI_ISL_158626,HA_4_511932,EPI_ISL_158626,MP_7_511933,EPI_ISL_158626,NA_6_511934,EPI_ISL_158626,NP_5_511935,EPI_ISL_158626,NS_8_511936,EPI_ISL_158626,PA_3_511555,EPI_ISL_158626,PB1_2_511937,EPI_ISL_158626,PB2_1_511938
>A/Tennessee/F2021/2011,>A/Tennessee/F2021/2011,2011,,US,N.America,H3N2,EPI_ISL_158628,HA_4_511946,EPI_ISL_158628,MP_7_511947,EPI_ISL_158628,NA_6_511948,EPI_ISL_158628,NP_5_511949,EPI_ISL_158628,NS_8_511950,EPI_ISL_158628,PA_3_511557,EPI_ISL_158628,PB1_2_511951,EPI_ISL_158628,PB2_1_511952
>A/Tennessee/F2031A/2011,>A/Tennessee/F2031A/2011,2011,,US,N.America,H3N2,EPI_ISL_158632,HA_4_511913,EPI_ISL_158632,MP_7_511914,EPI_ISL_158632,NA_6_511915,EPI_ISL_158632,NP_5_511916,EPI_ISL_158632,NS_8_511917,EPI_ISL_158632,PA_3_511561,EPI_ISL_158632,PB1_2_511744,EPI_ISL_158632,PB2_1_511745
>A/Tennessee/F2034/2011,>A/Tennessee/F2034/2011,2011,,US,N.America,H3N2,EPI_ISL_158633,HA_4_511746,EPI_ISL_158633,MP_7_511747,EPI_ISL_158633,NA_6_511748,EPI_ISL_158633,NP_5_511749,EPI_ISL_158633,NS_8_511750,EPI_ISL_158633,PA_3_511562,EPI_ISL_158633,PB1_2_511751,EPI_ISL_158633,PB2_1_511752
>A/Tennessee/F2048/2011,>A/Tennessee/F2048/2011,2011,,US,N.America,H3N2,EPI_ISL_158662,HA_4_511767,EPI_ISL_158662,MP_7_511768,EPI_ISL_158662,NA_6_511769,EPI_ISL_158662,NP_5_511770,EPI_ISL_158662,NS_8_511771,EPI_ISL_158662,PA_3_511591,EPI_ISL_158662,PB1_2_511772,EPI_ISL_158662,PB2_1_511773
>A/Tennessee/F2053/2011,>A/Tennessee/F2053/2011,2011,,US,N.America,H3N2,EPI_ISL_158664,HA_4_511781,EPI_ISL_158664,MP_7_511782,EPI_ISL_158664,NA_6_511783,EPI_ISL_158664,NP_5_511784,EPI_ISL_158664,NS_8_511785,EPI_ISL_158664,PA_3_511593,EPI_ISL_158664,PB1_2_511786,EPI_ISL_158664,PB2_1_511787
>A/Tennessee/F2054A/2011,>A/Tennessee/F2054A/2011,2011,,US,N.America,H3N2,EPI_ISL_158665,HA_4_511788,EPI_ISL_158665,MP_7_511789,EPI_ISL_158665,NA_6_511790,EPI_ISL_158665,NP_5_511791,EPI_ISL_158665,NS_8_511792,EPI_ISL_158665,PA_3_511594,EPI_ISL_158665,PB1_2_511793,EPI_ISL_158665,PB2_1_511794
>A/Tennessee/F2057c54A/2011,>A/Tennessee/F2057c54A/2011,2011,,US,N.America,H3N2,EPI_ISL_158666,HA_4_511795,EPI_ISL_158666,MP_7_511796,EPI_ISL_158666,NA_6_511797,EPI_ISL_158666,NP_5_511798,EPI_ISL_158666,NS_8_511799,EPI_ISL_158666,PA_3_511595,EPI_ISL_158666,PB1_2_511800,EPI_ISL_158666,PB2_1_511801
>A/Tennessee/F2065/2011,>A/Tennessee/F2065/2011,2011,,US,N.America,H3N2,EPI_ISL_158668,HA_4_511655,EPI_ISL_158668,MP_7_511656,EPI_ISL_158668,NA_6_511657,EPI_ISL_158668,NP_5_511658,EPI_ISL_158668,NS_8_511659,EPI_ISL_158668,PA_3_511597,EPI_ISL_158668,PB1_2_511660,EPI_ISL_158668,PB2_1_511661
>A/Tennessee/F2078/2011,>A/Tennessee/F2078/2011,2011,,US,N.America,H3N2,EPI_ISL_158671,HA_4_511676,EPI_ISL_158671,MP_7_511677,EPI_ISL_158671,NA_6_511678,EPI_ISL_158671,NP_5_511679,EPI_ISL_158671,NS_8_511680,EPI_ISL_158671,PA_3_511600,EPI_ISL_158671,PB1_2_511681,EPI_ISL_158671,PB2_1_511682
>A/Tennessee/F2079/2011,>A/Tennessee/F2079/2011,2011,,US,N.America,H3N2,EPI_ISL_158673,HA_4_511690,EPI_ISL_158673,MP_7_511691,EPI_ISL_158673,NA_6_511692,EPI_ISL_158673,NP_5_511693,EPI_ISL_158673,NS_8_511694,EPI_ISL_158673,PA_3_511602,EPI_ISL_158673,PB1_2_511695,EPI_ISL_158673,PB2_1_511696
>A/Tennessee/F2080c7879/2011,>A/Tennessee/F2080c7879/2011,2011,,US,N.America,H3N2,EPI_ISL_158676,HA_4_511711,EPI_ISL_158676,MP_7_511712,EPI_ISL_158676,NA_6_511713,EPI_ISL_158676,NP_5_511714,EPI_ISL_158676,NS_8_511715,EPI_ISL_158676,PA_3_511605,EPI_ISL_158676,PB1_2_511716,EPI_ISL_158676,PB2_1_511717
>A/Tennessee/F2084c83/2011,>A/Tennessee/F2084c83/2011,2011,,US,N.America,H3N2,EPI_ISL_158679,HA_4_511732,EPI_ISL_158679,MP_7_511733,EPI_ISL_158679,NA_6_511734,EPI_ISL_158679,NP_5_511735,EPI_ISL_158679,NS_8_511736,EPI_ISL_158679,PA_3_511608,EPI_ISL_158679,PB1_2_511737,EPI_ISL_158679,PB2_1_511738
>A/Tennessee/F2090B/2011,>A/Tennessee/F2090B/2011,2011,,US,N.America,H3N2,EPI_ISL_158683,HA_4_511632,EPI_ISL_158683,MP_7_511633,EPI_ISL_158683,NA_6_511634,EPI_ISL_158683,NP_5_511635,EPI_ISL_158683,NS_8_511636,EPI_ISL_158683,PA_3_511612,EPI_ISL_158683,PB1_2_511637,EPI_ISL_158683,PB2_1_511638
>A/Ternopil/407/2015,>A/Ternopil/407/2015,2015,,Ukraine,Europe,H3N2,EPI_ISL_191964,HA_4_624996,EPI_ISL_191964,MP_7_624991,EPI_ISL_191964,NA_6_624995,EPI_ISL_191964,NP_5_624989,EPI_ISL_191964,NS_8_624990,EPI_ISL_191964,PA_3_624992,EPI_ISL_191964,PB1_2_624994,EPI_ISL_191964,PB2_1_624993
>A/Texas/02/2015,>A/Texas/02/2015,2015,,US,N.America,H3N2,EPI_ISL_172511,HA_4_564195,EPI_ISL_172511,MP_7_564190,EPI_ISL_172511,NA_6_564194,EPI_ISL_172511,NP_5_564188,EPI_ISL_172511,NS_8_564189,EPI_ISL_172511,PA_3_564191,EPI_ISL_172511,PB1_2_564193,EPI_ISL_172511,PB2_1_564192
>A/Texas/04/2015,>A/Texas/04/2015,2015,,US,N.America,H3N2,EPI_ISL_173216,HA_4_567319,EPI_ISL_173216,MP_7_567314,EPI_ISL_173216,NA_6_567318,EPI_ISL_173216,NP_5_567312,EPI_ISL_173216,NS_8_567313,EPI_ISL_173216,PA_3_567315,EPI_ISL_173216,PB1_2_567317,EPI_ISL_173216,PB2_1_567316
>A/Texas/05/2015,>A/Texas/05/2015,2015,,US,N.America,H3N2,EPI_ISL_173231,HA_4_567432,EPI_ISL_173231,MP_7_567427,EPI_ISL_173231,NA_6_567431,EPI_ISL_173231,NP_5_567425,EPI_ISL_173231,NS_8_567426,EPI_ISL_173231,PA_3_567428,EPI_ISL_173231,PB1_2_567430,EPI_ISL_173231,PB2_1_567429
>A/Texas/06/2011,>A/Texas/06/2011,2011,,US,N.America,H3N2,EPI_ISL_89825,HA_4_316200,EPI_ISL_89825,MP_7_316197,EPI_ISL_89825,NA_6_331256,EPI_ISL_89825,NP_5_316195,EPI_ISL_89825,NS_8_316196,EPI_ISL_89825,PA_3_356034,EPI_ISL_89825,PB1_2_316199,EPI_ISL_89825,PB2_1_316198
>A/Texas/06/2015,>A/Texas/06/2015,2015,,US,N.America,H3N2,EPI_ISL_173232,HA_4_567440,EPI_ISL_173232,MP_7_567435,EPI_ISL_173232,NA_6_567439,EPI_ISL_173232,NP_5_567433,EPI_ISL_173232,NS_8_567434,EPI_ISL_173232,PA_3_567436,EPI_ISL_173232,PB1_2_567438,EPI_ISL_173232,PB2_1_567437
>A/Texas/09/2015,>A/Texas/09/2015,2015,,US,N.America,H3N2,EPI_ISL_175224,HA_4_575588,EPI_ISL_175224,MP_7_575583,EPI_ISL_175224,NA_6_575587,EPI_ISL_175224,NP_5_575581,EPI_ISL_175224,NS_8_575582,EPI_ISL_175224,PA_3_575584,EPI_ISL_175224,PB1_2_575586,EPI_ISL_175224,PB2_1_575585
>A/Texas/105/2014,>A/Texas/105/2014,2014,,US,N.America,H3N2,EPI_ISL_173252,HA_4_567583,EPI_ISL_173252,MP_7_567578,EPI_ISL_173252,NA_6_567582,EPI_ISL_173252,NP_5_567576,EPI_ISL_173252,NS_8_567577,EPI_ISL_173252,PA_3_567579,EPI_ISL_173252,PB1_2_567581,EPI_ISL_173252,PB2_1_567580
>A/Texas/106/2014,>A/Texas/106/2014,2014,,US,N.America,H3N2,EPI_ISL_173250,HA_4_567570,EPI_ISL_173250,MP_7_567565,EPI_ISL_173250,NA_6_567569,EPI_ISL_173250,NP_5_567563,EPI_ISL_173250,NS_8_567564,EPI_ISL_173250,PA_3_567566,EPI_ISL_173250,PB1_2_567568,EPI_ISL_173250,PB2_1_567567
>A/Texas/107/2014,>A/Texas/107/2014,2014,,US,N.America,H3N2,EPI_ISL_173249,HA_4_567562,EPI_ISL_173249,MP_7_567557,EPI_ISL_173249,NA_6_567561,EPI_ISL_173249,NP_5_567555,EPI_ISL_173249,NS_8_567556,EPI_ISL_173249,PA_3_567558,EPI_ISL_173249,PB1_2_567560,EPI_ISL_173249,PB2_1_567559
>A/Texas/11/2015,>A/Texas/11/2015,2015,,US,N.America,H3N2,EPI_ISL_176650,HA_4_579264,EPI_ISL_176650,MP_7_579259,EPI_ISL_176650,NA_6_579263,EPI_ISL_176650,NP_5_579257,EPI_ISL_176650,NS_8_579258,EPI_ISL_176650,PA_3_579260,EPI_ISL_176650,PB1_2_579262,EPI_ISL_176650,PB2_1_579261
>A/Texas/12/2015,>A/Texas/12/2015,2015,,US,N.America,H3N2,EPI_ISL_176506,HA_4_578384,EPI_ISL_176506,MP_7_578379,EPI_ISL_176506,NA_6_578383,EPI_ISL_176506,NP_5_578377,EPI_ISL_176506,NS_8_578378,EPI_ISL_176506,PA_3_578380,EPI_ISL_176506,PB1_2_578382,EPI_ISL_176506,PB2_1_578381
>A/Texas/13/2015,>A/Texas/13/2015,2015,,US,N.America,H3N2,EPI_ISL_176495,HA_4_578306,EPI_ISL_176495,MP_7_578301,EPI_ISL_176495,NA_6_578305,EPI_ISL_176495,NP_5_578299,EPI_ISL_176495,NS_8_578300,EPI_ISL_176495,PA_3_578302,EPI_ISL_176495,PB1_2_578304,EPI_ISL_176495,PB2_1_578303
>A/Texas/16/2015,>A/Texas/16/2015,2015,,US,N.America,H3N2,EPI_ISL_176685,HA_4_579492,EPI_ISL_176685,MP_7_579487,EPI_ISL_176685,NA_6_579491,EPI_ISL_176685,NP_5_579485,EPI_ISL_176685,NS_8_579486,EPI_ISL_176685,PA_3_579488,EPI_ISL_176685,PB1_2_579490,EPI_ISL_176685,PB2_1_579489
>A/Texas/18/2015,>A/Texas/18/2015,2015,,US,N.America,H3N2,EPI_ISL_176686,HA_4_579500,EPI_ISL_176686,MP_7_579495,EPI_ISL_176686,NA_6_579499,EPI_ISL_176686,NP_5_579493,EPI_ISL_176686,NS_8_579494,EPI_ISL_176686,PA_3_579496,EPI_ISL_176686,PB1_2_579498,EPI_ISL_176686,PB2_1_579497
>A/Texas/19/2015,>A/Texas/19/2015,2015,,US,N.America,H3N2,EPI_ISL_181079,HA_4_595051,EPI_ISL_181079,MP_7_595046,EPI_ISL_181079,NA_6_595050,EPI_ISL_181079,NP_5_595044,EPI_ISL_181079,NS_8_595045,EPI_ISL_181079,PA_3_595047,EPI_ISL_181079,PB1_2_595049,EPI_ISL_181079,PB2_1_595048
>A/Texas/20/2015,>A/Texas/20/2015,2015,,US,N.America,H3N2,EPI_ISL_176565,HA_4_578834,EPI_ISL_176565,MP_7_578829,EPI_ISL_176565,NA_6_578833,EPI_ISL_176565,NP_5_578827,EPI_ISL_176565,NS_8_578828,EPI_ISL_176565,PA_3_578830,EPI_ISL_176565,PB1_2_578832,EPI_ISL_176565,PB2_1_578831
>A/Texas/21/2015,>A/Texas/21/2015,2015,,US,N.America,H3N2,EPI_ISL_176561,HA_4_578802,EPI_ISL_176561,MP_7_578797,EPI_ISL_176561,NA_6_578801,EPI_ISL_176561,NP_5_578795,EPI_ISL_176561,NS_8_578796,EPI_ISL_176561,PA_3_578798,EPI_ISL_176561,PB1_2_578800,EPI_ISL_176561,PB2_1_578799
>A/Texas/22/2015,>A/Texas/22/2015,2015,,US,N.America,H3N2,EPI_ISL_176553,HA_4_578742,EPI_ISL_176553,MP_7_578737,EPI_ISL_176553,NA_6_578741,EPI_ISL_176553,NP_5_578735,EPI_ISL_176553,NS_8_578736,EPI_ISL_176553,PA_3_578738,EPI_ISL_176553,PB1_2_578740,EPI_ISL_176553,PB2_1_578739
>A/Texas/23/2015,>A/Texas/23/2015,2015,,US,N.America,H3N2,EPI_ISL_176681,HA_4_579460,EPI_ISL_176681,MP_7_579455,EPI_ISL_176681,NA_6_579459,EPI_ISL_176681,NP_5_579453,EPI_ISL_176681,NS_8_579454,EPI_ISL_176681,PA_3_579456,EPI_ISL_176681,PB1_2_579458,EPI_ISL_176681,PB2_1_579457
>A/Texas/24/2015,>A/Texas/24/2015,2015,,US,N.America,H3N2,EPI_ISL_176679,HA_4_579444,EPI_ISL_176679,MP_7_579439,EPI_ISL_176679,NA_6_579443,EPI_ISL_176679,NP_5_579437,EPI_ISL_176679,NS_8_579438,EPI_ISL_176679,PA_3_579440,EPI_ISL_176679,PB1_2_579442,EPI_ISL_176679,PB2_1_579441
>A/Texas/26/2015,>A/Texas/26/2015,2015,,US,N.America,H3N2,EPI_ISL_176678,HA_4_579436,EPI_ISL_176678,MP_7_579431,EPI_ISL_176678,NA_6_579435,EPI_ISL_176678,NP_5_579429,EPI_ISL_176678,NS_8_579430,EPI_ISL_176678,PA_3_579432,EPI_ISL_176678,PB1_2_579434,EPI_ISL_176678,PB2_1_579433
>A/Texas/27/2015,>A/Texas/27/2015,2015,,US,N.America,H3N2,EPI_ISL_176637,HA_4_579169,EPI_ISL_176637,MP_7_579164,EPI_ISL_176637,NA_6_579168,EPI_ISL_176637,NP_5_579162,EPI_ISL_176637,NS_8_579163,EPI_ISL_176637,PA_3_579165,EPI_ISL_176637,PB1_2_579167,EPI_ISL_176637,PB2_1_579166
>A/Texas/28/2015,>A/Texas/28/2015,2015,,US,N.America,H3N2,EPI_ISL_176682,HA_4_579468,EPI_ISL_176682,MP_7_579463,EPI_ISL_176682,NA_6_579467,EPI_ISL_176682,NP_5_579461,EPI_ISL_176682,NS_8_579462,EPI_ISL_176682,PA_3_579464,EPI_ISL_176682,PB1_2_579466,EPI_ISL_176682,PB2_1_579465
>A/Texas/29/2015,>A/Texas/29/2015,2015,,US,N.America,H3N2,EPI_ISL_176680,HA_4_579452,EPI_ISL_176680,MP_7_579447,EPI_ISL_176680,NA_6_579451,EPI_ISL_176680,NP_5_579445,EPI_ISL_176680,NS_8_579446,EPI_ISL_176680,PA_3_579448,EPI_ISL_176680,PB1_2_579450,EPI_ISL_176680,PB2_1_579449
>A/Texas/30/2015,>A/Texas/30/2015,2015,,US,N.America,H3N2,EPI_ISL_176635,HA_4_579156,EPI_ISL_176635,MP_7_579151,EPI_ISL_176635,NA_6_579155,EPI_ISL_176635,NP_5_579149,EPI_ISL_176635,NS_8_579150,EPI_ISL_176635,PA_3_579152,EPI_ISL_176635,PB1_2_579154,EPI_ISL_176635,PB2_1_579153
>A/Texas/31/2015,>A/Texas/31/2015,2015,,US,N.America,H3N2,EPI_ISL_176639,HA_4_579185,EPI_ISL_176639,MP_7_579180,EPI_ISL_176639,NA_6_579184,EPI_ISL_176639,NP_5_579178,EPI_ISL_176639,NS_8_579179,EPI_ISL_176639,PA_3_579181,EPI_ISL_176639,PB1_2_579183,EPI_ISL_176639,PB2_1_579182
>A/Texas/32/2015,>A/Texas/32/2015,2015,,US,N.America,H3N2,EPI_ISL_176634,HA_4_579148,EPI_ISL_176634,MP_7_579143,EPI_ISL_176634,NA_6_579147,EPI_ISL_176634,NP_5_579141,EPI_ISL_176634,NS_8_579142,EPI_ISL_176634,PA_3_579144,EPI_ISL_176634,PB1_2_579146,EPI_ISL_176634,PB2_1_579145
>A/Texas/33/2015,>A/Texas/33/2015,2015,,US,N.America,H3N2,EPI_ISL_176638,HA_4_579177,EPI_ISL_176638,MP_7_579172,EPI_ISL_176638,NA_6_579176,EPI_ISL_176638,NP_5_579170,EPI_ISL_176638,NS_8_579171,EPI_ISL_176638,PA_3_579173,EPI_ISL_176638,PB1_2_579175,EPI_ISL_176638,PB2_1_579174
>A/Texas/34/2014,>A/Texas/34/2014,2014,,US,N.America,H3N2,EPI_ISL_168722,HA_4_551043,EPI_ISL_168722,MP_7_551038,EPI_ISL_168722,NA_6_551042,EPI_ISL_168722,NP_5_551036,EPI_ISL_168722,NS_8_551037,EPI_ISL_168722,PA_3_551039,EPI_ISL_168722,PB1_2_551041,EPI_ISL_168722,PB2_1_551040
>A/Texas/34/2015,>A/Texas/34/2015,2015,,US,N.America,H3N2,EPI_ISL_176633,HA_4_579140,EPI_ISL_176633,MP_7_579135,EPI_ISL_176633,NA_6_579139,EPI_ISL_176633,NP_5_579133,EPI_ISL_176633,NS_8_579134,EPI_ISL_176633,PA_3_579136,EPI_ISL_176633,PB1_2_579138,EPI_ISL_176633,PB2_1_579137
>A/Texas/36/2015,>A/Texas/36/2015,2015,,US,N.America,H3N2,EPI_ISL_178962,HA_4_588530,EPI_ISL_178962,MP_7_588525,EPI_ISL_178962,NA_6_588529,EPI_ISL_178962,NP_5_588523,EPI_ISL_178962,NS_8_588524,EPI_ISL_178962,PA_3_588526,EPI_ISL_178962,PB1_2_588528,EPI_ISL_178962,PB2_1_588527
>A/Texas/37/2014,>A/Texas/37/2014,2014,,US,N.America,H3N2,EPI_ISL_166984,HA_4_544421,EPI_ISL_166984,MP_7_544416,EPI_ISL_166984,NA_6_544420,EPI_ISL_166984,NP_5_544414,EPI_ISL_166984,NS_8_544415,EPI_ISL_166984,PA_3_544417,EPI_ISL_166984,PB1_2_544419,EPI_ISL_166984,PB2_1_544418
